,amzn,fb,googl,msft,avg,msft_above_daily_avg,amzn_above_daily_avg,googl_above_daily_avg,fb_above_daily_avg
2000-06-11,,,,,,False,False,False,False
2000-06-12,48.44,,,66.87,57.655,True,False,False,False
2000-06-13,49.0,,,67.87,58.435,True,False,False,False
2000-06-14,46.44,,,70.5,58.47,True,False,False,False
2000-06-15,46.31,,,72.37,59.34,True,False,False,False
2000-06-16,46.0,,,72.56,59.28,True,False,False,False
2000-06-17,,,,,,False,False,False,False
2000-06-18,,,,,,False,False,False,False
2000-06-19,45.31,,,73.69,59.5,True,False,False,False
2000-06-20,46.13,,,74.94,60.535,True,False,False,False
2000-06-21,46.06,,,80.69,63.375,True,False,False,False
2000-06-22,42.0,,,79.87,60.935,True,False,False,False
2000-06-23,33.88,,,77.69,55.785,True,False,False,False
2000-06-24,,,,,,False,False,False,False
2000-06-25,,,,,,False,False,False,False
2000-06-26,33.94,,,79.5,56.72,True,False,False,False
2000-06-27,36.5,,,78.81,57.655,True,False,False,False
2000-06-28,37.88,,,78.94,58.41,True,False,False,False
2000-06-29,37.13,,,77.19,57.16,True,False,False,False
2000-06-30,36.31,,,80.0,58.155,True,False,False,False
2000-07-01,,,,,,False,False,False,False
2000-07-02,,,,,,False,False,False,False
2000-07-03,37.0,,,80.0,58.5,True,False,False,False
2000-07-04,,,,,,False,False,False,False
2000-07-05,36.5,,,78.5,57.5,True,False,False,False
2000-07-06,36.06,,,80.94,58.5,True,False,False,False
2000-07-07,36.13,,,82.0,59.065,True,False,False,False
2000-07-08,,,,,,False,False,False,False
2000-07-09,,,,,,False,False,False,False
2000-07-10,35.06,,,79.44,57.25,True,False,False,False
2000-07-11,33.13,,,79.12,56.125,True,False,False,False
2000-07-12,35.06,,,80.31,57.685,True,False,False,False
2000-07-13,35.0,,,79.94,57.47,True,False,False,False
2000-07-14,42.63,,,78.94,60.785,True,False,False,False
2000-07-15,,,,,,False,False,False,False
2000-07-16,,,,,,False,False,False,False
2000-07-17,41.13,,,78.19,59.66,True,False,False,False
2000-07-18,41.75,,,78.5,60.125,True,False,False,False
2000-07-19,40.88,,,73.12,57.0,True,False,False,False
2000-07-20,40.31,,,74.81,57.56,True,False,False,False
2000-07-21,41.13,,,72.31,56.72,True,False,False,False
2000-07-22,,,,,,False,False,False,False
2000-07-23,,,,,,False,False,False,False
2000-07-24,38.75,,,70.56,54.655,True,False,False,False
2000-07-25,37.63,,,69.0,53.315,True,False,False,False
2000-07-26,36.06,,,67.81,51.935,True,False,False,False
2000-07-27,31.38,,,69.37,50.375,True,False,False,False
2000-07-28,30.0,,,69.69,49.845,True,False,False,False
2000-07-29,,,,,,False,False,False,False
2000-07-30,,,,,,False,False,False,False
2000-07-31,30.13,,,69.81,49.97,True,False,False,False
2000-08-01,30.25,,,68.69,49.47,True,False,False,False
2000-08-02,30.81,,,69.37,50.09,True,False,False,False
2000-08-03,31.5,,,70.25,50.875,True,False,False,False
2000-08-04,32.5,,,69.12,50.81,True,False,False,False
2000-08-05,,,,,,False,False,False,False
2000-08-06,,,,,,False,False,False,False
2000-08-07,33.81,,,70.0,51.905,True,False,False,False
2000-08-08,32.94,,,74.12,53.53,True,False,False,False
2000-08-09,30.88,,,74.25,52.565,True,False,False,False
2000-08-10,30.44,,,72.62,51.53,True,False,False,False
2000-08-11,33.69,,,72.44,53.065,True,False,False,False
2000-08-12,,,,,,False,False,False,False
2000-08-13,,,,,,False,False,False,False
2000-08-14,34.88,,,72.19,53.535,True,False,False,False
2000-08-15,37.56,,,71.62,54.59,True,False,False,False
2000-08-16,38.75,,,71.0,54.875,True,False,False,False
2000-08-17,38.25,,,71.56,54.905,True,False,False,False
2000-08-18,39.0,,,71.0,55.0,True,False,False,False
2000-08-19,,,,,,False,False,False,False
2000-08-20,,,,,,False,False,False,False
2000-08-21,37.5,,,70.62,54.06,True,False,False,False
2000-08-22,36.5,,,71.25,53.875,True,False,False,False
2000-08-23,38.81,,,70.75,54.78,True,False,False,False
2000-08-24,39.38,,,71.12,55.25,True,False,False,False
2000-08-25,39.94,,,70.62,55.28,True,False,False,False
2000-08-26,,,,,,False,False,False,False
2000-08-27,,,,,,False,False,False,False
2000-08-28,39.13,,,71.31,55.22,True,False,False,False
2000-08-29,39.63,,,70.94,55.285,True,False,False,False
2000-08-30,42.94,,,70.0,56.47,True,False,False,False
2000-08-31,41.5,,,69.81,55.655,True,False,False,False
2000-09-01,41.5,,,70.19,55.845,True,False,False,False
2000-09-02,,,,,,False,False,False,False
2000-09-03,,,,,,False,False,False,False
2000-09-04,,,,,,False,False,False,False
2000-09-05,45.69,,,70.12,57.905,True,False,False,False
2000-09-06,45.88,,,69.44,57.66,True,False,False,False
2000-09-07,43.5,,,70.06,56.78,True,False,False,False
2000-09-08,42.94,,,69.31,56.125,True,False,False,False
2000-09-09,,,,,,False,False,False,False
2000-09-10,,,,,,False,False,False,False
2000-09-11,42.38,,,68.81,55.595,True,False,False,False
2000-09-12,42.69,,,68.12,55.405,True,False,False,False
2000-09-13,42.44,,,68.25,55.345,True,False,False,False
2000-09-14,44.88,,,65.81,55.345,True,False,False,False
2000-09-15,43.63,,,64.19,53.91,True,False,False,False
2000-09-16,,,,,,False,False,False,False
2000-09-17,,,,,,False,False,False,False
2000-09-18,42.81,,,63.0,52.905,True,False,False,False
2000-09-19,40.75,,,65.0,52.875,True,False,False,False
2000-09-20,37.5,,,64.25,50.875,True,False,False,False
2000-09-21,40.06,,,64.19,52.125,True,False,False,False
2000-09-22,41.44,,,63.25,52.345,True,False,False,False
2000-09-23,,,,,,False,False,False,False
2000-09-24,,,,,,False,False,False,False
2000-09-25,40.38,,,61.25,50.815,True,False,False,False
2000-09-26,39.75,,,62.69,51.22,True,False,False,False
2000-09-27,37.88,,,60.63,49.255,True,False,False,False
2000-09-28,40.0,,,61.31,50.655,True,False,False,False
2000-09-29,38.44,,,60.31,49.375,True,False,False,False
2000-09-30,,,,,,False,False,False,False
2000-10-01,,,,,,False,False,False,False
2000-10-02,35.88,,,59.13,47.505,True,False,False,False
2000-10-03,35.06,,,56.56,45.81,True,False,False,False
2000-10-04,36.0,,,55.44,45.72,True,False,False,False
2000-10-05,33.56,,,55.38,44.47,True,False,False,False
2000-10-06,31.56,,,55.56,43.56,True,False,False,False
2000-10-07,,,,,,False,False,False,False
2000-10-08,,,,,,False,False,False,False
2000-10-09,30.06,,,54.19,42.125,True,False,False,False
2000-10-10,30.44,,,54.56,42.5,True,False,False,False
2000-10-11,27.81,,,55.75,41.78,True,False,False,False
2000-10-12,25.13,,,54.38,39.755,True,False,False,False
2000-10-13,28.44,,,53.75,41.095,True,False,False,False
2000-10-14,,,,,,False,False,False,False
2000-10-15,,,,,,False,False,False,False
2000-10-16,24.31,,,50.38,37.345,True,False,False,False
2000-10-17,21.94,,,50.44,36.19,True,False,False,False
2000-10-18,25.13,,,51.75,38.44,True,False,False,False
2000-10-19,27.75,,,61.88,44.815,True,False,False,False
2000-10-20,30.81,,,65.19,48.0,True,False,False,False
2000-10-21,,,,,,False,False,False,False
2000-10-22,,,,,,False,False,False,False
2000-10-23,30.0,,,62.13,46.065,True,False,False,False
2000-10-24,29.56,,,61.5,45.53,True,False,False,False
2000-10-25,31.88,,,61.25,46.565,True,False,False,False
2000-10-26,36.88,,,64.44,50.66,True,False,False,False
2000-10-27,35.63,,,67.69,51.66,True,False,False,False
2000-10-28,,,,,,False,False,False,False
2000-10-29,,,,,,False,False,False,False
2000-10-30,32.88,,,69.06,50.97,True,False,False,False
2000-10-31,36.63,,,68.87,52.75,True,False,False,False
2000-11-01,37.38,,,69.62,53.5,True,False,False,False
2000-11-02,39.75,,,70.31,55.03,True,False,False,False
2000-11-03,37.56,,,68.25,52.905,True,False,False,False
2000-11-04,,,,,,False,False,False,False
2000-11-05,,,,,,False,False,False,False
2000-11-06,36.56,,,69.5,53.03,True,False,False,False
2000-11-07,36.94,,,70.5,53.72,True,False,False,False
2000-11-08,33.88,,,69.44,51.66,True,False,False,False
2000-11-09,31.25,,,70.87,51.06,True,False,False,False
2000-11-10,30.06,,,67.37,48.715,True,False,False,False
2000-11-11,,,,,,False,False,False,False
2000-11-12,,,,,,False,False,False,False
2000-11-13,27.81,,,66.44,47.125,True,False,False,False
2000-11-14,28.94,,,68.81,48.875,True,False,False,False
2000-11-15,29.5,,,70.06,49.78,True,False,False,False
2000-11-16,27.81,,,68.94,48.375,True,False,False,False
2000-11-17,27.44,,,69.06,48.25,True,False,False,False
2000-11-18,,,,,,False,False,False,False
2000-11-19,,,,,,False,False,False,False
2000-11-20,25.81,,,67.19,46.5,True,False,False,False
2000-11-21,24.25,,,67.75,46.0,True,False,False,False
2000-11-22,25.19,,,68.25,46.72,True,False,False,False
2000-11-23,,,,,,False,False,False,False
2000-11-24,28.94,,,69.94,49.44,True,False,False,False
2000-11-25,,,,,,False,False,False,False
2000-11-26,,,,,,False,False,False,False
2000-11-27,28.0,,,70.69,49.345,True,False,False,False
2000-11-28,25.03,,,67.0,46.015,True,False,False,False
2000-11-29,26.94,,,65.06,46.0,True,False,False,False
2000-11-30,24.69,,,57.38,41.035000000000004,True,False,False,False
2000-12-01,24.63,,,56.63,40.63,True,False,False,False
2000-12-02,,,,,,False,False,False,False
2000-12-03,,,,,,False,False,False,False
2000-12-04,26.56,,,56.44,41.5,True,False,False,False
2000-12-05,25.38,,,59.88,42.63,True,False,False,False
2000-12-06,23.63,,,56.69,40.16,True,False,False,False
2000-12-07,21.38,,,53.13,37.255,True,False,False,False
2000-12-08,23.44,,,54.44,38.94,True,False,False,False
2000-12-09,,,,,,False,False,False,False
2000-12-10,,,,,,False,False,False,False
2000-12-11,25.31,,,58.06,41.685,True,False,False,False
2000-12-12,25.88,,,58.38,42.13,True,False,False,False
2000-12-13,23.75,,,57.25,40.5,True,False,False,False
2000-12-14,22.69,,,55.5,39.095,True,False,False,False
2000-12-15,22.88,,,49.19,36.035,True,False,False,False
2000-12-16,,,,,,False,False,False,False
2000-12-17,,,,,,False,False,False,False
2000-12-18,19.88,,,47.81,33.845,True,False,False,False
2000-12-19,18.25,,,44.81,31.53,True,False,False,False
2000-12-20,16.69,,,41.5,29.095,True,False,False,False
2000-12-21,15.19,,,43.44,29.314999999999998,True,False,False,False
2000-12-22,15.56,,,46.44,31.0,True,False,False,False
2000-12-23,,,,,,False,False,False,False
2000-12-24,,,,,,False,False,False,False
2000-12-25,,,,,,False,False,False,False
2000-12-26,16.94,,,46.88,31.910000000000004,True,False,False,False
2000-12-27,16.88,,,46.44,31.659999999999997,True,False,False,False
2000-12-28,17.38,,,44.56,30.97,True,False,False,False
2000-12-29,15.56,,,43.38,29.470000000000002,True,False,False,False
2000-12-30,,,,,,False,False,False,False
2000-12-31,,,,,,False,False,False,False
2001-01-01,,,,,,False,False,False,False
2001-01-02,13.88,,,43.38,28.630000000000003,True,False,False,False
2001-01-03,17.56,,,47.94,32.75,True,False,False,False
2001-01-04,15.5,,,48.44,31.97,True,False,False,False
2001-01-05,14.56,,,49.13,31.845000000000002,True,False,False,False
2001-01-06,,,,,,False,False,False,False
2001-01-07,,,,,,False,False,False,False
2001-01-08,14.94,,,48.94,31.939999999999998,True,False,False,False
2001-01-09,16.38,,,51.81,34.095,True,False,False,False
2001-01-10,16.5,,,52.88,34.69,True,False,False,False
2001-01-11,17.0,,,55.0,36.0,True,False,False,False
2001-01-12,17.69,,,53.5,35.595,True,False,False,False
2001-01-13,,,,,,False,False,False,False
2001-01-14,,,,,,False,False,False,False
2001-01-15,,,,,,False,False,False,False
2001-01-16,18.06,,,52.56,35.31,True,False,False,False
2001-01-17,18.38,,,52.94,35.66,True,False,False,False
2001-01-18,19.5,,,55.5,37.5,True,False,False,False
2001-01-19,19.94,,,61.0,40.47,True,False,False,False
2001-01-20,,,,,,False,False,False,False
2001-01-21,,,,,,False,False,False,False
2001-01-22,18.5,,,60.13,39.315,True,False,False,False
2001-01-23,18.95,,,60.56,39.755,True,False,False,False
2001-01-24,21.88,,,62.94,42.41,True,False,False,False
2001-01-25,19.0,,,61.81,40.405,True,False,False,False
2001-01-26,19.5,,,64.0,41.75,True,False,False,False
2001-01-27,,,,,,False,False,False,False
2001-01-28,,,,,,False,False,False,False
2001-01-29,20.13,,,64.5,42.315,True,False,False,False
2001-01-30,18.94,,,63.38,41.160000000000004,True,False,False,False
2001-01-31,17.31,,,61.06,39.185,True,False,False,False
2001-02-01,16.25,,,62.38,39.315,True,False,False,False
2001-02-02,14.38,,,60.81,37.595,True,False,False,False
2001-02-03,,,,,,False,False,False,False
2001-02-04,,,,,,False,False,False,False
2001-02-05,14.44,,,61.94,38.19,True,False,False,False
2001-02-06,15.81,,,62.56,39.185,True,False,False,False
2001-02-07,15.0,,,64.69,39.845,True,False,False,False
2001-02-08,14.38,,,62.25,38.315,True,False,False,False
2001-02-09,13.38,,,59.13,36.255,True,False,False,False
2001-02-10,,,,,,False,False,False,False
2001-02-11,,,,,,False,False,False,False
2001-02-12,14.5,,,58.75,36.625,True,False,False,False
2001-02-13,13.75,,,58.19,35.97,True,False,False,False
2001-02-14,14.44,,,58.38,36.410000000000004,True,False,False,False
2001-02-15,14.5,,,58.81,36.655,True,False,False,False
2001-02-16,13.69,,,57.31,35.5,True,False,False,False
2001-02-17,,,,,,False,False,False,False
2001-02-18,,,,,,False,False,False,False
2001-02-19,,,,,,False,False,False,False
2001-02-20,12.5,,,55.88,34.19,True,False,False,False
2001-02-21,11.94,,,56.25,34.095,True,False,False,False
2001-02-22,11.94,,,55.19,33.565,True,False,False,False
2001-02-23,11.81,,,56.75,34.28,True,False,False,False
2001-02-24,,,,,,False,False,False,False
2001-02-25,,,,,,False,False,False,False
2001-02-26,11.94,,,59.56,35.75,True,False,False,False
2001-02-27,11.75,,,59.38,35.565,True,False,False,False
2001-02-28,10.19,,,59.0,34.595,True,False,False,False
2001-03-01,10.44,,,59.36,34.9,True,False,False,False
2001-03-02,10.0,,,56.69,33.345,True,False,False,False
2001-03-03,,,,,,False,False,False,False
2001-03-04,,,,,,False,False,False,False
2001-03-05,12.63,,,57.44,35.035,True,False,False,False
2001-03-06,11.88,,,59.44,35.66,True,False,False,False
2001-03-07,12.25,,,60.69,36.47,True,False,False,False
2001-03-08,11.69,,,59.25,35.47,True,False,False,False
2001-03-09,12.25,,,56.69,34.47,True,False,False,False
2001-03-10,,,,,,False,False,False,False
2001-03-11,,,,,,False,False,False,False
2001-03-12,10.63,,,51.94,31.285,True,False,False,False
2001-03-13,11.0,,,54.19,32.595,True,False,False,False
2001-03-14,10.63,,,54.0,32.315,True,False,False,False
2001-03-15,10.88,,,53.69,32.285,True,False,False,False
2001-03-16,11.0,,,54.56,32.78,True,False,False,False
2001-03-17,,,,,,False,False,False,False
2001-03-18,,,,,,False,False,False,False
2001-03-19,10.5,,,54.31,32.405,True,False,False,False
2001-03-20,10.25,,,52.69,31.47,True,False,False,False
2001-03-21,10.0,,,50.06,30.03,True,False,False,False
2001-03-22,10.19,,,54.0,32.095,True,False,False,False
2001-03-23,10.19,,,56.56,33.375,True,False,False,False
2001-03-24,,,,,,False,False,False,False
2001-03-25,,,,,,False,False,False,False
2001-03-26,10.94,,,56.06,33.5,True,False,False,False
2001-03-27,11.64,,,58.25,34.945,True,False,False,False
2001-03-28,10.8,,,55.56,33.18,True,False,False,False
2001-03-29,10.0,,,55.38,32.69,True,False,False,False
2001-03-30,10.23,,,54.69,32.46,True,False,False,False
2001-03-31,,,,,,False,False,False,False
2001-04-01,,,,,,False,False,False,False
2001-04-02,9.1,,,55.81,32.455,True,False,False,False
2001-04-03,8.63,,,53.38,31.005000000000003,True,False,False,False
2001-04-04,8.4,,,51.94,30.169999999999998,True,False,False,False
2001-04-05,9.12,,,56.75,32.935,True,False,False,False
2001-04-06,8.37,,,56.19,32.28,True,False,False,False
2001-04-07,,,,,,False,False,False,False
2001-04-08,,,,,,False,False,False,False
2001-04-09,11.18,,,57.15,34.165,True,False,False,False
2001-04-10,12.01,,,59.68,35.845,True,False,False,False
2001-04-11,13.32,,,60.04,36.68,True,False,False,False
2001-04-12,14.67,,,62.18,38.425,True,False,False,False
2001-04-13,,,,,,False,False,False,False
2001-04-14,,,,,,False,False,False,False
2001-04-15,,,,,,False,False,False,False
2001-04-16,14.03,,,60.79,37.41,True,False,False,False
2001-04-17,14.74,,,61.48,38.11,True,False,False,False
2001-04-18,16.54,,,65.43,40.985,True,False,False,False
2001-04-19,15.99,,,68.04,42.015,True,False,False,False
2001-04-20,15.78,,,69.0,42.39,True,False,False,False
2001-04-21,,,,,,False,False,False,False
2001-04-22,,,,,,False,False,False,False
2001-04-23,16.2,,,68.25,42.225,True,False,False,False
2001-04-24,15.68,,,67.55,41.614999999999995,True,False,False,False
2001-04-25,16.09,,,69.69,42.89,True,False,False,False
2001-04-26,15.43,,,69.13,42.28,True,False,False,False
2001-04-27,15.27,,,67.12,41.195,True,False,False,False
2001-04-28,,,,,,False,False,False,False
2001-04-29,,,,,,False,False,False,False
2001-04-30,15.78,,,67.75,41.765,True,False,False,False
2001-05-01,16.89,,,70.17,43.53,True,False,False,False
2001-05-02,17.11,,,69.76,43.435,True,False,False,False
2001-05-03,16.75,,,68.53,42.64,True,False,False,False
2001-05-04,17.56,,,70.75,44.155,True,False,False,False
2001-05-05,,,,,,False,False,False,False
2001-05-06,,,,,,False,False,False,False
2001-05-07,16.92,,,71.38,44.15,True,False,False,False
2001-05-08,16.18,,,72.06,44.120000000000005,True,False,False,False
2001-05-09,15.01,,,70.4,42.705000000000005,True,False,False,False
2001-05-10,14.62,,,70.0,42.31,True,False,False,False
2001-05-11,14.68,,,69.4,42.040000000000006,True,False,False,False
2001-05-12,,,,,,False,False,False,False
2001-05-13,,,,,,False,False,False,False
2001-05-14,13.33,,,68.72,41.025,True,False,False,False
2001-05-15,13.54,,,68.27,40.905,True,False,False,False
2001-05-16,14.13,,,69.16,41.644999999999996,True,False,False,False
2001-05-17,14.78,,,68.17,41.475,True,False,False,False
2001-05-18,14.72,,,68.09,41.405,True,False,False,False
2001-05-19,,,,,,False,False,False,False
2001-05-20,,,,,,False,False,False,False
2001-05-21,16.38,,,68.79,42.585,True,False,False,False
2001-05-22,16.25,,,70.31,43.28,True,False,False,False
2001-05-23,15.6,,,69.7,42.65,True,False,False,False
2001-05-24,16.75,,,71.72,44.235,True,False,False,False
2001-05-25,17.09,,,70.91,44.0,True,False,False,False
2001-05-26,,,,,,False,False,False,False
2001-05-27,,,,,,False,False,False,False
2001-05-28,,,,,,False,False,False,False
2001-05-29,17.22,,,70.34,43.78,True,False,False,False
2001-05-30,15.66,,,69.19,42.425,True,False,False,False
2001-05-31,16.69,,,69.18,42.935,True,False,False,False
2001-06-01,16.95,,,70.34,43.645,True,False,False,False
2001-06-02,,,,,,False,False,False,False
2001-06-03,,,,,,False,False,False,False
2001-06-04,16.91,,,70.78,43.845,True,False,False,False
2001-06-05,16.44,,,72.6,44.519999999999996,True,False,False,False
2001-06-06,15.99,,,72.36,44.175,True,False,False,False
2001-06-07,16.13,,,73.68,44.905,True,False,False,False
2001-06-08,15.7,,,73.19,44.445,True,False,False,False
